lp;id slownika;kod IATA;nazwa;id kraju;kraj;miasto;utc;strefa czasowa;data od;data do
3537;12019;LAF;Lafayette;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3542;12024;LAL;Lakeland;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3543;12025;LAM;Los Alamos;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3544;12026;LAN;Lansing;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3548;12030;LAR;Laramie;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3549;12031;LAS;Las Vegas;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3553;12035;LAW;Lawton;196;Stany Zjednoczone;;;;2018.05.22 09:00;
75;100;LAX;Los Angeles International Airport;196;Stany Zjednoczone;Los Angeles;Pacific Standard Time;(UTC-08:00) Czas pacyficzny (Stany Zjednoczone i Kanada);2018.05.22 09:00;
3556;12039;LBB;Lubbock;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3559;12042;LBE;Latrobe;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3560;12043;LBF;North Platte;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3563;12047;LBL;Liberal;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3571;12055;LBT;Lumberton;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3581;12067;LCH;Lake Charles;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3582;12068;LCI;Laconia;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3598;12085;LDJ;Linden;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3600;12087;LDM;Ludington;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3609;12097;LEB;Hanover-Lebanon-White River Apt;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3611;12099;LEE;Leesburg;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3619;12107;LEM;Lemmon;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3627;12117;LEW;Lewiston-Auburn Apt;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3628;12118;LEX;Lexington;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3630;12120;LFB;Laughlin Air Force Base;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3631;12121;LFK;Lufkin;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3633;12123;LFN;Louisburg;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3637;12127;LFT;Lafayette;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3639;12129;LGA;La Guardia Apt/New York;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3640;12130;LGB;Long Beach;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3641;12131;LGC;La Grange;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3642;12132;LGD;La Grande;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3654;12145;LGU;Logan;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3658;12150;LHB;Lost Harbor;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3665;12158;LHV;Lock Haven;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3667;12160;LIA;Lima;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3669;12162;LIC;Limon;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3674;12167;LIH;Kauai Island Apt;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3676;12169;LIJ;Long Island;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3682;12179;LIT;Little Rock;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3684;12181;LIV;Livengood;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3687;12184;LIY;Hinesville;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3688;12185;LIZ;Limestone;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3691;12188;LJN;Lake Jackson;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3697;12194;LKK;Kulik Lake;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3699;12198;LKP;Lake Placid;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3701;12200;LKS;Lakeside;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3704;12203;LKV;Lakeview;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3719;12218;LLX;Lyndonville;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3720;12219;LLY;Mount Holly;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3721;12220;LMA;Lake Minchumina;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3734;12234;LMS;Louisville;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3735;12235;LMT;Klamath Falls;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3741;12241;LND;Lander;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3746;12246;LNI;Lonely;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3747;12247;LNK;Lincoln;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3749;12249;LNN;Willoughby;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3751;12251;LNP;Wise;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3753;12253;LNR;Lone Rock;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3754;12254;LNS;Lancaster;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3757;12257;LNY;Lanai City;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3763;12264;LOG;Longview;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3767;12268;LOL;Lovelock;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3771;12272;LOT;Lockport;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3773;12274;LOW;Louisa;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3776;12277;LOZ;London;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3779;12280;LPC;Lompoc;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3787;12289;LPO;Laporte;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3790;12292;LPS;Lopez Island;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3793;12295;LPW;Little Port Walter;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3796;12298;LQK;Pickens;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3801;12303;LRD;Laredo;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3803;12305;LRF;Jacksonville;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3807;12309;LRJ;Lemars;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3808;12310;LRK;Lincoln Rock;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3810;12312;LRO;Lathrop;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3815;12317;LRU;Las Cruces;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3818;12320;LSB;Lordsburg;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3820;12322;LSE;La Crosse;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3821;12323;LSF;Fort Benning;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3824;12327;LSK;Lusk;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3827;12330;LSN;Los Banos;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3831;12334;LSR;Lost River;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3843;12348;LTH;Lathrop Wells;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3851;12356;LTS;Altus;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3853;12358;LTW;Leonardtown;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3859;12365;LUI;Louisville;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3861;12367;LUL;Laurel;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3865;12371;LUP;Kalaupapa;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3867;12373;LUR;Cape Lisburne;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3876;12383;LVD;Lime Village;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3878;12385;LVK;Livermore;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3879;12386;LVL;Lawrenceville;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3880;12387;LVM;Livingston;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3883;12390;LVS;Las Vegas;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3885;12392;LWB;Lewisburg;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3886;12393;LWC;Lawrence;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3890;12397;LWL;Wells;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3891;12398;LWM;Lawrence;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3894;12402;LWS;Lewiston;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3895;12403;LWT;Lewistown;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3896;12404;LWV;Lawrenceville;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3900;12408;LXN;Lexington;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3903;12412;LXV;Leadville;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3907;12417;LYH;Lynchburg;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3909;12420;LYO;Lyons;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3914;12425;LYU;Ely;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3922;12436;MAE;Madera;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3923;12437;MAF;Midland;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3938;12454;MAW;Malden;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3950;12466;MBL;Manistee;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3957;12473;MBS;Midland-Bay City-Saginaw Apt;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3963;12479;MBY;Moberly;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3965;12481;MC2;McClellan Air Force Base;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3967;12483;MCB;McComb;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3968;12484;MCD;Mackinac Island;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3969;12485;MCE;Merced;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3970;12486;MCG;McGrath;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3972;12488;MCI;Kansas City International Apt;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3974;12490;MCK;McCook;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3975;12491;MCL;Mount McKinley;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3976;12493;MCN;Macon;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3982;12499;MCW;Mason City;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3988;12505;MDD;Midland;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3990;12507;MDF;Medford;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3992;12509;MDH;Carbondale;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3994;12511;MDJ;Madison-Madras Apt;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3998;12515;MDN;Madison;196;Stany Zjednoczone;;;;2018.05.22 09:00;
3999;12516;MDO;Middleton Island;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4002;12519;MDR;Medfra;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4015;12533;MEI;Meridian;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4016;12534;MEJ;Meadville;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4018;12536;MEM;Memphis;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4020;12538;MEO;Manteo;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4023;12541;MES;Minneapolis;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4026;12544;MEV;Minden;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4034;12552;MFD;Mansfield;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4035;12553;MFE;McAllen-Mission Apt;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4038;12556;MFI;Marshfield;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4044;12563;MFR;Medford;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4045;12564;MFS;McChord Air Force Base;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4048;12567;MFV;Melfa;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4055;12574;MGC;Michigan City;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4057;12576;MGE;Marietta;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4061;12580;MGI;Matagorda Island;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4062;12581;MGJ;Montgomery;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4065;12584;MGM;Montgomery;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4070;12589;MGR;Moultrie;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4075;12594;MGW;Morgantown;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4080;12599;MHE;Mitchell;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4085;12604;MHK;Manhattan;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4086;12605;MHL;Marshall;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4087;12606;MHM;Minchumina;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4088;12607;MHN;Mullen;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4090;12610;MHS;Mount Shasta;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4091;12611;MHT;Manchester;196;Stany Zjednoczone;;;;2018.05.22 09:00;
8293;20;MIA;Miami International Airport;196;Stany Zjednoczone;Miami;Pacific SA Standard Time;(UTC-04:00) Santiago;2018.05.22 09:00;
4097;12617;MIE;Muncie;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4098;12618;MIF;Monahans;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4106;12626;MIO;Miami;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4109;12630;MIT;Shafter;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4111;12632;MIV;Millville;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4112;12633;MIW;Marshalltown;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4131;12653;MJQ;Jackson;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4137;12660;MJX;Toms River;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4141;12665;MKC;Kansas City;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4142;12666;MKE;Milwaukee;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4143;12667;MKG;Muskegon;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4147;12671;MKK;Hoolehua;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4148;12672;MKL;Jackson;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4151;12675;MKO;Muskogee;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4156;12680;MKT;Mankato;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4164;12688;MLB;Melbourne;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4165;12689;MLC;McAlester;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4166;12690;MLD;Malad City;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4167;12691;MLF;Milford;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4169;12694;MLI;Moline;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4170;12695;MLJ;Milledgeville;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4171;12696;MLK;Malta;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4178;12704;MLS;Miles City;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4179;12705;MLT;Millinocket;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4180;12706;MLU;Monroe;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4183;12709;MLY;Manley Hot Springs;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4190;12717;MMH;Mammoth Lakes;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4191;12718;MMI;Athens;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4194;12721;MML;Marshall;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4196;12723;MMN;Stow;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4200;12727;MMS;Marks;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4201;12728;MMU;Morristown;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4215;12743;MNM;Menominee;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4216;12744;MNN;Marion;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4222;12750;MNT;Minto;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4228;12756;MNZ;Manassas;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4230;12758;MOB;Mobile;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4232;12760;MOD;Modesto;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4243;12772;MOP;Mount Pleasant;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4245;12774;MOR;Morristown;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4246;12775;MOS;Moses Point;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4247;12776;MOT;Minot;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4248;12777;MOU;Mountain Village;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4251;12780;MOX;Morris;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4257;12786;MPE;Madison;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4262;12791;MPJ;Morrilton;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4267;12796;MPO;Mount Pocono;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4270;12799;MPR;McPherson;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4271;12800;MPS;Mount Pleasant;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4274;12803;MPV;Montpelier-Barre Apt;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4278;12807;MPZ;Mount Pleasant;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4280;12809;MQB;Macomb;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4287;12816;MQI;Quincy;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4295;12825;MQT;Marquette;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4297;12827;MQW;McRae;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4299;12829;MQY;Smyrna;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4301;12831;MRB;Martinsburg;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4302;12832;MRC;Columbia;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4305;12835;MRF;Marfa;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4309;12839;MRK;Marco Island;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4312;12842;MRN;Morganton;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4322;12853;MRY;Monterey-Carmel Apt;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4326;12857;MSC;Mesa;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4327;12858;MSD;Mount Pleasant;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4335;12866;MSL;Muscle Shoals-Florence Apt;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4337;12868;MSN;Madison;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4338;12869;MSO;Missoula;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4339;12870;MSP;Minneapolis/St Paul Apt;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4342;12873;MSS;Massena;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4345;12876;MSV;Monticello;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4348;12879;MSY;New Orleans;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4352;12883;MTC;Mount Clemens;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4357;12888;MTH;Marathon;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4359;12890;MTJ;Montrose;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4362;12893;MTM;Metlakatla;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4363;12894;MTN;Martin Mariet/Baltimore;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4364;12895;MTO;Mattoon;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4365;12896;MTP;Montauk;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4372;12903;MTW;Manitowoc;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4378;12910;MUE;Kamuela;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4382;12914;MUI;Fort Indiantown;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4387;12920;MUO;Mountain Home;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4392;12925;MUT;Muscatine;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4393;12926;MUU;Mount Union;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4399;12933;MVC;Monroeville;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4401;12935;MVE;Montevideo;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4408;12942;MVL;Stowe;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4409;12943;MVM;Kayenta;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4410;12944;MVN;Mount Vernon;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4419;12953;MVW;Mount Vernon;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4421;12955;MVY;Martha's Vineyard;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4423;12957;MWA;Marion;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4428;12963;MWH;Moses Lake;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4432;12967;MWL;Mineral Wells;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4433;12968;MWM;Windom;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4435;12970;MWO;Middletown;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4439;12974;MWS;Mount Wilson;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4446;12981;MXA;Manila;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4448;12983;MXC;Monticello;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4450;12985;MXG;Marlboro (Marlborough);196;Stany Zjednoczone;;;;2018.05.22 09:00;
4458;12993;MXO;Monticello;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4467;13002;MXY;McCarthy;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4475;13010;MYH;Marble Canyon;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4478;13013;MYK;May Creek;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4479;13014;MYL;McCall;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4485;13020;MYR;Myrtle Beach;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4488;13023;MYU;Mekoryuk;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4489;13024;MYV;Marysville;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4501;13036;MZJ;Marana;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4516;13051;MZZ;Marion;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4534;13071;NAX;Barbers Point (Oahu);196;Stany Zjednoczone;;;;2018.05.22 09:00;
4545;13082;NBU;Glenview;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4554;13093;NCN;New Chenega;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4555;13094;NCO;Quonset Point;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4574;13114;NDV;Anacostia;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4575;13116;NEA;Glynco;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4579;13120;NEL;Lakehurst;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4580;13121;NEN;Whitehouse;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4586;13127;NFL;Fallon;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4592;13133;NGI;Carnegie;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4600;13141;NGZ;Alameda;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4603;13145;NHK;Patuxent River;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4607;13151;NHX;Foley;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4608;13152;NHZ;Brunswick;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4610;13154;NIB;Nikolai;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4611;13156;NIE;Niblack;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4616;13161;NIN;Ninilchik;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4618;13163;NIR;Beeville;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4630;13175;NKI;Naukiti;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4636;13181;NKV;Nichen Cove;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4639;13184;NLC;Lemoore;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4641;13186;NLE;Niles;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4643;13188;NLG;Nelson Lagoon;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4652;13197;NME;Nightmute;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4665;13210;NNK;Naknek;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4666;13211;NNL;Nondalton;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4679;13226;NOL;Nakolik River;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4685;13233;NOT;Novato;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4691;13239;NPH;Nephi;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4695;13243;NPT;Newport;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4697;13245;NQI;Kingsville;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4702;13251;NRB;Mayport;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4707;13256;NRI;Shangri-la;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4712;13261;NRS;Imperial Beach;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4715;13265;NSE;Milton;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4727;13278;NTD;Port Hueneme;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4729;13281;NTJ;Manti;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4736;13288;NTU;Oceana;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4742;13296;NUI;Nuiqsut;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4745;13299;NUL;Nulato;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4746;13300;NUP;Nunapitchuk;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4747;13301;NUQ;Mountain View;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4752;13306;NUW;Whidbey Island;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4755;13309;NVD;Nevada;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4764;13318;NWH;Newport;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4765;13319;NWO;Newaygo;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4768;13322;NXC;New Century;196;Stany Zjednoczone;;;;2018.05.22 09:00;
4769;13323;NXX;Willow Grove;196;Stany Zjednoczone;;;;2018.05.22 09:00;
